iter	Passed	Remaining
3266	7088	3759
3267	7090	3757
3268	7092	3755
3269	7094	3753
3270	7096	3751
3271	7098	3748
3272	7100	3746
3273	7102	3744
3274	7104	3742
3275	7107	3740
3276	7109	3737
3277	7111	3735
3278	7113	3733
3279	7115	3731
3280	7117	3729
3281	7119	3726
3282	7121	3724
3283	7123	3722
3284	7126	3720
3285	7128	3718
3286	7130	3715
3287	7132	3713
3288	7134	3711
3289	7136	3709
3290	7138	3707
3291	7140	3704
3292	7143	3702
3293	7145	3700
3294	7147	3698
3295	7149	3696
3296	7151	3693
3297	7153	3691
3298	7155	3689
3299	7157	3687
3300	7159	3685
3301	7162	3683
3302	7164	3680
3303	7166	3678
3304	7168	3676
3305	7170	3674
3306	7172	3672
3307	7175	3669
3308	7177	3667
3309	7179	3665
3310	7181	3663
3311	7183	3661
3312	7185	3658
3313	7187	3656
3314	7189	3654
3315	7191	3652
3316	7194	3650
3317	7196	3647
3318	7198	3645
3319	7200	3643
3320	7202	3641
3321	7204	3639
3322	7206	3636
3323	7208	3634
3324	7211	3632
3325	7213	3630
3326	7215	3628
3327	7217	3626
3328	7219	3623
3329	7221	3621
3330	7223	3619
3331	7225	3617
3332	7227	3615
3333	7230	3612
3334	7232	3610
3335	7234	3608
3336	7236	3606
3337	7238	3604
3338	7240	3601
3339	7242	3599
3340	7244	3597
3341	7246	3595
3342	7249	3593
3343	7251	3590
3344	7253	3588
3345	7255	3586
3346	7257	3584
3347	7259	3582
3348	7261	3579
3349	7263	3577
3350	7266	3575
3351	7268	3573
3352	7270	3571
3353	7272	3569
3354	7274	3566
3355	7276	3564
3356	7278	3562
3357	7280	3560
3358	7283	3558
3359	7285	3555
3360	7287	3553
3361	7289	3551
3362	7291	3549
3363	7293	3547
3364	7295	3544
3365	7297	3542
3366	7300	3540
3367	7302	3538
3368	7304	3536
3369	7306	3534
3370	7308	3531
3371	7310	3529
3372	7312	3527
3373	7314	3525
3374	7317	3523
3375	7319	3520
3376	7321	3518
3377	7323	3516
3378	7325	3514
3379	7327	3512
3380	7329	3509
3381	7332	3507
3382	7334	3505
3383	7336	3503
3384	7338	3501
3385	7340	3498
3386	7342	3496
3387	7344	3494
3388	7346	3492
3389	7348	3490
3390	7351	3488
3391	7353	3485
3392	7355	3483
3393	7357	3481
3394	7359	3479
3395	7361	3477
3396	7363	3474
3397	7365	3472
3398	7368	3470
3399	7370	3468
3400	7372	3466
3401	7374	3463
3402	7376	3461
3403	7378	3459
3404	7380	3457
3405	7383	3455
3406	7385	3453
3407	7387	3450
3408	7389	3448
3409	7391	3446
3410	7393	3444
3411	7395	3442
3412	7398	3439
3413	7400	3437
3414	7402	3435
3415	7404	3433
3416	7406	3431
3417	7408	3429
3418	7411	3427
3419	7413	3424
3420	7415	3422
3421	7417	3420
3422	7419	3418
3423	7421	3416
3424	7423	3413
3425	7425	3411
3426	7427	3409
3427	7430	3407
3428	7432	3405
3429	7434	3402
3430	7436	3400
3431	7438	3398
3432	7440	3396
3433	7442	3394
3434	7444	3391
3435	7446	3389
3436	7448	3387
3437	7451	3385
3438	7453	3383
3439	7455	3380
3440	7457	3378
3441	7459	3376
3442	7461	3374
3443	7464	3372
3444	7466	3370
3445	7468	3367
3446	7470	3365
3447	7472	3363
3448	7474	3361
3449	7476	3359
3450	7478	3356
3451	7481	3354
3452	7483	3352
3453	7485	3350
3454	7487	3348
3455	7489	3346
3456	7491	3343
3457	7494	3341
3458	7496	3339
3459	7498	3337
3460	7500	3335
3461	7502	3332
3462	7504	3330
3463	7506	3328
3464	7508	3326
3465	7510	3324
3466	7512	3322
3467	7515	3319
3468	7517	3317
3469	7519	3315
3470	7521	3313
3471	7523	3311
3472	7525	3308
3473	7527	3306
3474	7529	3304
3475	7532	3302
3476	7534	3300
3477	7536	3297
3478	7538	3295
3479	7540	3293
3480	7542	3291
3481	7544	3289
3482	7546	3286
3483	7548	3284
3484	7551	3282
3485	7553	3280
3486	7555	3278
3487	7557	3276
3488	7559	3273
3489	7561	3271
3490	7563	3269
3491	7565	3267
3492	7567	3265
3493	7570	3262
3494	7572	3260
3495	7574	3258
3496	7576	3256
3497	7578	3254
3498	7580	3251
3499	7582	3249
3500	7585	3247
3501	7587	3245
3502	7589	3243
3503	7591	3241
3504	7593	3239
3505	7596	3236
3506	7598	3234
3507	7601	3233
3508	7604	3231
3509	7607	3229
3510	7610	3227
3511	7613	3225
3512	7616	3223
3513	7619	3222
3514	7622	3220
3515	7625	3218
3516	7628	3216
3517	7631	3214
3518	7634	3213
3519	7637	3211
3520	7640	3209
3521	7643	3207
3522	7646	3205
3523	7648	3203
3524	7650	3201
3525	7652	3199
3526	7654	3196
3527	7657	3194
3528	7659	3192
3529	7661	3190
3530	7663	3188
3531	7665	3186
3532	7668	3184
3533	7670	3181
3534	7672	3179
3535	7674	3177
3536	7676	3175
3537	7679	3173
3538	7681	3171
3539	7683	3168
3540	7685	3166
3541	7687	3164
3542	7689	3162
3543	7692	3160
3544	7694	3157
3545	7696	3155
3546	7698	3153
3547	7700	3151
3548	7702	3149
3549	7705	3147
3550	7707	3145
3551	7709	3142
3552	7711	3140
3553	7713	3138
3554	7715	3136
3555	7718	3134
3556	7720	3131
3557	7722	3129
3558	7724	3127
3559	7726	3125
3560	7728	3123
3561	7730	3120
3562	7732	3118
3563	7734	3116
3564	7737	3114
3565	7739	3112
3566	7741	3109
3567	7743	3107
3568	7745	3105
3569	7747	3103
3570	7749	3101
3571	7751	3099
3572	7754	3096
3573	7756	3094
3574	7758	3092
3575	7760	3090
3576	7762	3088
3577	7764	3085
3578	7766	3083
3579	7769	3081
3580	7771	3079
3581	7773	3077
3582	7775	3074
3583	7777	3072
3584	7779	3070
3585	7781	3068
3586	7783	3066
3587	7785	3064
3588	7788	3061
3589	7790	3059
3590	7792	3057
3591	7798	3056
3592	7800	3054
3593	7802	3052
3594	7804	3050
3595	7807	3048
3596	7809	3045
3597	7811	3043
3598	7813	3041
3599	7815	3039
3600	7817	3037
3601	7820	3035
3602	7822	3032
3603	7824	3030
3604	7826	3028
3605	7828	3026
3606	7830	3024
3607	7832	3021
3608	7835	3019
3609	7837	3017
3610	7839	3015
3611	7841	3013
3612	7843	3011
3613	7845	3008
3614	7847	3006
3615	7850	3004
3616	7852	3002
3617	7854	3000
3618	7856	2998
3619	7858	2995
3620	7860	2993
3621	7862	2991
3622	7865	2989
3623	7867	2987
3624	7869	2984
3625	7871	2982
3626	7873	2980
3627	7875	2978
3628	7877	2976
3629	7880	2973
3630	7882	2971
3631	7884	2969
3632	7886	2967
3633	7888	2965
3634	7890	2963
3635	7892	2960
3636	7894	2958
3637	7896	2956
3638	7899	2954
3639	7901	2952
3640	7903	2949
3641	7905	2947
3642	7907	2945
3643	7909	2943
3644	7911	2941
3645	7914	2939
3646	7928	2941
3647	7930	2939
3648	7933	2937
3649	7935	2934
3650	7937	2932
3651	7939	2930
3652	7941	2928
3653	7944	2926
3654	7946	2924
3655	7949	2922
3656	7951	2920
3657	7953	2917
3658	7955	2915
3659	7957	2913
3660	7960	2911
3661	7962	2909
3662	7964	2907
3663	7966	2904
3664	7968	2902
3665	7971	2900
3666	7973	2898
3667	7976	2896
3668	7978	2894
3669	7980	2892
3670	7982	2889
3671	7984	2887
3672	7986	2885
3673	7988	2883
3674	7990	2881
3675	7993	2878
3676	7995	2876
3677	7997	2874
3678	7999	2872
3679	8001	2870
3680	8003	2867
3681	8005	2865
3682	8007	2863
3683	8009	2861
3684	8012	2859
3685	8014	2856
3686	8016	2854
3687	8018	2852
3688	8020	2850
3689	8022	2848
3690	8024	2846
3691	8027	2843
3692	8029	2841
3693	8031	2839
3694	8033	2837
3695	8035	2835
3696	8037	2832
3697	8039	2830
3698	8041	2828
3699	8043	2826
3700	8046	2824
3701	8048	2821
3702	8050	2819
3703	8052	2817
3704	8054	2815
3705	8057	2813
3706	8059	2811
3707	8061	2808
3708	8063	2806
3709	8065	2804
3710	8067	2802
3711	8069	2800
3712	8071	2797
3713	8074	2795
3714	8076	2793
3715	8078	2791
3716	8080	2789
3717	8082	2786
3718	8084	2784
3719	8086	2782
3720	8088	2780
3721	8091	2778
3722	8093	2775
3723	8095	2773
3724	8097	2771
3725	8099	2769
3726	8101	2767
3727	8103	2765
3728	8105	2762
3729	8107	2760
3730	8110	2758
3731	8112	2756
3732	8114	2754
3733	8116	2751
3734	8118	2749
3735	8120	2747
3736	8122	2745
3737	8124	2743
3738	8127	2740
3739	8129	2738
3740	8131	2736
3741	8133	2734
3742	8135	2732
3743	8137	2730
3744	8140	2727
3745	8142	2725
3746	8144	2723
3747	8146	2721
3748	8148	2719
3749	8150	2716
3750	8152	2714
3751	8154	2712
3752	8156	2710
3753	8159	2708
3754	8161	2705
3755	8163	2703
3756	8165	2701
3757	8167	2699
3758	8169	2697
3759	8171	2694
3760	8174	2692
3761	8176	2690
3762	8178	2688
3763	8180	2686
3764	8182	2684
3765	8184	2681
3766	8186	2679
3767	8188	2677
3768	8190	2675
3769	8192	2673
3770	8195	2670
3771	8197	2668
3772	8199	2666
3773	8201	2664
3774	8203	2662
3775	8205	2659
3776	8207	2657
3777	8210	2655
3778	8212	2653
3779	8214	2651
3780	8216	2648
3781	8218	2646
3782	8220	2644
3783	8222	2642
3784	8224	2640
3785	8227	2638
3786	8229	2635
3787	8231	2633
3788	8233	2631
3789	8235	2629
3790	8237	2627
3791	8239	2624
3792	8242	2622
3793	8244	2620
3794	8246	2618
3795	8248	2616
3796	8250	2613
3797	8252	2611
3798	8254	2609
3799	8256	2607
3800	8259	2605
3801	8261	2603
3802	8263	2600
3803	8265	2598
3804	8267	2596
3805	8269	2594
3806	8272	2592
3807	8274	2590
3808	8276	2587
3809	8278	2585
3810	8280	2583
3811	8282	2581
3812	8284	2579
3813	8287	2576
3814	8289	2574
3815	8291	2572
3816	8293	2570
3817	8295	2568
3818	8297	2565
3819	8299	2563
3820	8301	2561
3821	8304	2559
3822	8306	2557
3823	8308	2555
3824	8310	2552
3825	8312	2550
3826	8314	2548
3827	8316	2546
3828	8318	2544
3829	8321	2541
3830	8323	2539
3831	8325	2537
3832	8327	2535
3833	8329	2533
3834	8331	2530
3835	8333	2528
3836	8335	2526
3837	8338	2524
3838	8340	2522
3839	8342	2520
3840	8344	2517
3841	8346	2515
3842	8348	2513
3843	8350	2511
3844	8352	2509
3845	8354	2506
3846	8357	2504
3847	8359	2502
3848	8361	2500
3849	8363	2498
3850	8365	2496
3851	8367	2493
3852	8370	2491
3853	8372	2489
3854	8374	2487
3855	8376	2485
3856	8378	2482
3857	8380	2480
3858	8382	2478
3859	8384	2476
3860	8386	2474
3861	8389	2472
3862	8391	2469
3863	8393	2467
3864	8395	2465
3865	8397	2463
3866	8400	2461
3867	8402	2459
3868	8404	2456
3869	8406	2454
3870	8408	2452
3871	8411	2450
3872	8413	2448
3873	8415	2446
3874	8418	2443
3875	8420	2441
3876	8422	2439
3877	8424	2437
3878	8426	2435
3879	8429	2433
3880	8431	2430
3881	8433	2428
3882	8435	2426
3883	8438	2424
3884	8440	2422
3885	8442	2420
3886	8444	2418
3887	8447	2415
3888	8449	2413
3889	8451	2411
3890	8453	2409
3891	8455	2407
3892	8457	2405
3893	8459	2402
3894	8462	2400
3895	8464	2398
3896	8466	2396
3897	8468	2394
3898	8470	2391
3899	8472	2389
3900	8474	2387
3901	8477	2385
3902	8479	2383
3903	8481	2381
3904	8483	2378
3905	8486	2376
3906	8488	2374
3907	8490	2372
3908	8492	2370
3909	8494	2368
3910	8497	2365
3911	8499	2363
3912	8501	2361
3913	8503	2359
3914	8505	2357
3915	8507	2355
3916	8510	2352
3917	8512	2350
3918	8514	2348
3919	8516	2346
3920	8518	2344
3921	8520	2342
3922	8523	2339
3923	8525	2337
3924	8527	2335
3925	8529	2333
3926	8531	2331
3927	8533	2328
3928	8536	2327
3929	8568	2332
3930	8571	2330
3931	8573	2328
3932	8575	2326
3933	8578	2324
3934	8580	2322
3935	8582	2320
3936	8584	2317
3937	8586	2315
3938	8589	2313
3939	8591	2311
3940	8593	2309
3941	8595	2307
3942	8598	2304
3943	8600	2302
3944	8602	2300
3945	8604	2298
3946	8607	2296
3947	8609	2294
3948	8611	2291
3949	8613	2289
3950	8616	2287
3951	8618	2285
3952	8620	2283
3953	8622	2281
3954	8625	2279
3955	8627	2276
3956	8629	2274
3957	8631	2272
3958	8634	2270
3959	8636	2268
3960	8638	2265
3961	8640	2263
3962	8642	2261
3963	8644	2259
3964	8646	2257
3965	8649	2254
3966	8651	2252
3967	8653	2250
3968	8655	2248
3969	8657	2246
3970	8659	2244
3971	8661	2241
3972	8664	2239
3973	8666	2237
3974	8668	2235
3975	8670	2233
3976	8672	2230
3977	8674	2228
3978	8677	2226
3979	8679	2224
3980	8681	2222
3981	8683	2219
3982	8685	2217
3983	8687	2215
3984	8689	2213
3985	8692	2211
3986	8694	2208
3987	8696	2206
3988	8698	2204
3989	8700	2202
3990	8702	2200
3991	8704	2198
3992	8707	2195
3993	8709	2193
3994	8711	2191
3995	8713	2189
3996	8715	2187
3997	8717	2184
3998	8720	2182
3999	8722	2180
4000	8724	2178
4001	8726	2176
4002	8729	2174
4003	8731	2171
4004	8733	2169
4005	8735	2167
4006	8737	2165
4007	8739	2163
4008	8742	2160
4009	8744	2158
4010	8746	2156
4011	8748	2154
4012	8750	2152
4013	8752	2150
4014	8754	2147
4015	8757	2145
4016	8759	2143
4017	8761	2141
4018	8763	2139
4019	8766	2137
4020	8768	2134
4021	8770	2132
4022	8772	2130
4023	8774	2128
4024	8777	2126
4025	8779	2123
4026	8781	2121
4027	8783	2119
4028	8785	2117
4029	8787	2115
4030	8790	2113
4031	8792	2110
4032	8794	2108
4033	8796	2106
4034	8798	2104
4035	8800	2102
4036	8802	2099
4037	8805	2097
4038	8807	2095
4039	8809	2093
4040	8811	2091
4041	8813	2088
4042	8815	2086
4043	8818	2084
4044	8820	2082
4045	8822	2080
4046	8824	2078
4047	8826	2075
4048	8828	2073
4049	8830	2071
4050	8832	2069
4051	8835	2067
4052	8837	2064
4053	8839	2062
4054	8841	2060
4055	8843	2058
4056	8845	2056
4057	8848	2053
4058	8850	2051
4059	8852	2049
4060	8854	2047
4061	8856	2045
4062	8859	2043
4063	8861	2040
4064	8863	2038
4065	8865	2036
4066	8867	2034
4067	8869	2032
4068	8871	2029
4069	8874	2027
4070	8876	2025
4071	8878	2023
4072	8880	2021
4073	8882	2019
4074	8885	2016
4075	8887	2014
4076	8889	2012
4077	8891	2010
4078	8894	2008
4079	8896	2006
4080	8899	2003
4081	8901	2001
4082	8903	1999
4083	8905	1997
4084	8907	1995
4085	8910	1993
4086	8912	1990
4087	8914	1988
4088	8916	1986
4089	8918	1984
4090	8921	1982
4091	8923	1980
4092	8925	1977
4093	8927	1975
4094	8929	1973
4095	8932	1971
4096	8934	1969
4097	8937	1967
4098	8939	1964
4099	8941	1962
4100	8943	1960
4101	8946	1958
4102	8948	1956
4103	8950	1954
4104	8953	1952
4105	8955	1949
4106	8957	1947
4107	8959	1945
4108	8962	1943
4109	8964	1941
4110	8966	1939
4111	8968	1936
4112	8971	1934
4113	8973	1932
4114	8975	1930
4115	8978	1928
4116	8980	1926
4117	8982	1923
4118	8984	1921
4119	8987	1919
4120	8989	1917
4121	8991	1915
4122	8994	1913
4123	9011	1914
4124	9013	1911
4125	9015	1909
4126	9017	1907
4127	9019	1905
4128	9021	1903
4129	9023	1900
4130	9025	1898
4131	9028	1896
4132	9030	1894
4133	9032	1892
4134	9034	1889
4135	9036	1887
4136	9038	1885
4137	9040	1883
4138	9042	1881
4139	9044	1878
4140	9046	1876
4141	9048	1874
4142	9050	1872
4143	9052	1870
4144	9055	1867
4145	9057	1865
4146	9059	1863
4147	9061	1861
4148	9063	1858
4149	9065	1856
4150	9067	1854
4151	9069	1852
4152	9071	1850
4153	9074	1848
4154	9076	1845
4155	9078	1843
4156	9080	1841
4157	9082	1839
4158	9084	1837
4159	9087	1834
4160	9089	1832
4161	9091	1830
4162	9093	1828
4163	9095	1826
4164	9097	1823
4165	9099	1821
4166	9102	1819
4167	9104	1817
4168	9106	1815
4169	9108	1812
4170	9110	1810
4171	9112	1808
4172	9114	1806
4173	9116	1804
4174	9118	1801
4175	9120	1799
4176	9122	1797
4177	9125	1795
4178	9127	1793
4179	9129	1790
4180	9131	1788
4181	9133	1786
4182	9135	1784
4183	9137	1782
4184	9139	1779
4185	9141	1777
4186	9143	1775
4187	9146	1773
4188	9148	1771
4189	9150	1768
4190	9152	1766
4191	9154	1764
4192	9156	1762
4193	9159	1760
4194	9161	1757
4195	9163	1755
4196	9165	1753
4197	9167	1751
4198	9169	1749
4199	9171	1747
4200	9173	1744
4201	9176	1742
4202	9179	1740
4203	9181	1738
4204	9183	1736
4205	9186	1734
4206	9188	1731
4207	9190	1729
4208	9192	1727
4209	9194	1725
4210	9196	1723
4211	9198	1720
4212	9200	1718
4213	9202	1716
4214	9204	1714
4215	9206	1712
4216	9209	1709
4217	9211	1707
4218	9213	1705
4219	9215	1703
4220	9217	1701
4221	9219	1698
4222	9221	1696
4223	9223	1694
4224	9226	1692
4225	9228	1690
4226	9230	1687
4227	9232	1685
4228	9234	1683
4229	9236	1681
4230	9238	1679
4231	9240	1676
4232	9242	1674
4233	9244	1672
4234	9246	1670
4235	9248	1668
4236	9251	1665
4237	9253	1663
4238	9255	1661
4239	9257	1659
4240	9259	1657
4241	9261	1654
4242	9263	1652
4243	9265	1650
4244	9267	1648
4245	9269	1646
4246	9272	1643
4247	9274	1641
4248	9276	1639
4249	9296	1640
4250	9304	1639
4251	9312	1638
4252	9319	1636
4253	9327	1635
4254	9335	1634
4255	9339	1632
4256	9342	1630
4257	9344	1628
4258	9346	1626
4259	9348	1623
4260	9350	1621
4261	9352	1619
4262	9354	1617
4263	9357	1615
4264	9359	1612
4265	9361	1610
4266	9363	1608
4267	9365	1606
4268	9368	1604
4269	9370	1601
4270	9372	1599
4271	9374	1597
4272	9376	1595
4273	9378	1593
4274	9380	1590
4275	9382	1588
4276	9385	1586
4277	9387	1584
4278	9389	1582
4279	9391	1579
4280	9393	1577
4281	9395	1575
4282	9397	1573
4283	9400	1571
4284	9402	1568
4285	9404	1566
4286	9406	1564
4287	9408	1562
4288	9410	1560
4289	9412	1557
4290	9414	1555
4291	9416	1553
4292	9419	1551
4293	9421	1548
4294	9423	1546
4295	9425	1544
4296	9427	1542
4297	9429	1540
4298	9431	1537
4299	9433	1535
4300	9436	1533
4301	9438	1531
4302	9440	1529
4303	9442	1526
4304	9444	1524
4305	9447	1522
4306	9449	1520
4307	9451	1518
4308	9453	1515
4309	9455	1513
4310	9457	1511
4311	9459	1509
4312	9462	1507
4313	9464	1504
4314	9466	1502
4315	9468	1500
4316	9470	1498
4317	9472	1496
4318	9474	1493
4319	9476	1491
4320	9479	1489
4321	9481	1487
4322	9483	1485
4323	9485	1482
4324	9487	1480
4325	9489	1478
4326	9491	1476
4327	9493	1474
4328	9495	1471
4329	9498	1469
4330	9500	1467
4331	9502	1465
4332	9504	1463
4333	9507	1461
4334	9510	1458
4335	9513	1456
4336	9517	1454
4337	9520	1452
4338	9523	1450
4339	9526	1448
4340	9529	1446
4341	9531	1444
4342	9533	1442
4343	9535	1440
4344	9538	1437
4345	9540	1435
4346	9542	1433
4347	9544	1431
4348	9547	1429
4349	9549	1426
4350	9551	1424
4351	9553	1422
4352	9555	1420
4353	9557	1418
4354	9560	1415
4355	9562	1413
4356	9564	1411
4357	9566	1409
4358	9568	1407
4359	9571	1404
4360	9573	1402
4361	9575	1400
4362	9577	1398
4363	9579	1396
4364	9581	1393
4365	9584	1391
4366	9586	1389
4367	9588	1387
4368	9590	1385
4369	9593	1382
4370	9595	1380
4371	9597	1378
4372	9599	1376
4373	9601	1374
4374	9603	1371
4375	9605	1369
4376	9607	1367
4377	9610	1365
4378	9612	1363
4379	9614	1360
4380	9616	1358
4381	9618	1356
4382	9622	1354
4383	9624	1352
4384	9626	1350
4385	9628	1347
4386	9630	1345
4387	9633	1343
4388	9635	1341
4389	9637	1339
4390	9639	1336
4391	9641	1334
4392	9643	1332
4393	9646	1330
4394	9648	1328
4395	9650	1325
4396	9652	1323
4397	9654	1321
4398	9656	1319
4399	9658	1317
4400	9660	1314
4401	9663	1312
4402	9665	1310
4403	9667	1308
4404	9669	1306
4405	9671	1303
4406	9674	1301
4407	9676	1299
4408	9678	1297
4409	9680	1295
4410	9682	1292
4411	9684	1290
4412	9686	1288
4413	9688	1286
4414	9691	1284
4415	9693	1281
4416	9695	1279
4417	9697	1277
4418	9699	1275
4419	9701	1273
4420	9703	1270
4421	9705	1268
4422	9707	1266
4423	9710	1264
4424	9712	1262
4425	9714	1259
4426	9716	1257
4427	9718	1255
4428	9720	1253
4429	9722	1251
4430	9725	1248
4431	9727	1246
4432	9729	1244
4433	9731	1242
4434	9733	1240
4435	9735	1237
4436	9737	1235
4437	9739	1233
4438	9742	1231
4439	9744	1229
4440	9746	1226
4441	9748	1224
4442	9750	1222
4443	9752	1220
4444	9754	1217
4445	9757	1215
4446	9759	1213
4447	9761	1211
4448	9763	1209
4449	9765	1206
4450	9767	1204
4451	9769	1202
4452	9771	1200
4453	9773	1198
4454	9776	1195
4455	9778	1193
4456	9780	1191
4457	9782	1189
4458	9784	1187
4459	9786	1184
4460	9789	1182
4461	9791	1180
4462	9793	1178
4463	9795	1176
4464	9797	1173
4465	9800	1171
4466	9802	1169
4467	9804	1167
4468	9806	1165
4469	9808	1162
4470	9810	1160
4471	9812	1158
4472	9814	1156
4473	9817	1154
4474	9819	1151
4475	9821	1149
4476	9823	1147
4477	9825	1145
4478	9827	1143
4479	9829	1140
4480	9831	1138
4481	9833	1136
4482	9836	1134
4483	9838	1132
4484	9840	1129
4485	9842	1127
4486	9844	1125
4487	9846	1123
4488	9848	1121
4489	9851	1118
4490	9853	1116
4491	9855	1114
4492	9857	1112
4493	9859	1110
4494	9861	1107
4495	9863	1105
4496	9865	1103
4497	9867	1101
4498	9870	1099
4499	9872	1096
4500	9874	1094
4501	9876	1092
4502	9878	1090
4503	9880	1088
4504	9883	1085
4505	9885	1083
4506	9887	1081
4507	9889	1079
4508	9891	1077
4509	9893	1074
4510	9896	1072
4511	9898	1070
4512	9900	1068
4513	9902	1066
4514	9904	1063
4515	9906	1061
4516	9908	1059
4517	9911	1057
4518	9913	1055
4519	9915	1052
4520	9917	1050
4521	9919	1048
4522	9921	1046
4523	9923	1044
4524	9926	1041
4525	9928	1039
4526	9930	1037
4527	9932	1035
4528	9934	1033
4529	9936	1030
4530	9938	1028
4531	9940	1026
4532	9942	1024
4533	9945	1022
4534	9947	1019
4535	9949	1017
4536	9951	1015
4537	9953	1013
4538	9955	1011
4539	9957	1008
4540	9959	1006
4541	9962	1004
4542	9964	1002
4543	9966	1000
4544	9968	997
4545	9970	995
4546	9972	993
4547	9974	991
4548	9976	989
4549	9979	986
4550	9981	984
4551	9983	982
4552	9985	980
4553	9987	978
4554	9989	975
4555	9991	973
4556	9993	971
4557	9996	969
4558	9998	967
4559	10000	964
4560	10002	962
4561	10004	960
4562	10006	958
4563	10008	956
4564	10011	953
4565	10013	951
4566	10015	949
4567	10017	947
4568	10019	945
4569	10021	942
4570	10023	940
4571	10025	938
4572	10028	936
4573	10030	934
4574	10032	931
4575	10034	929
4576	10036	927
4577	10038	925
4578	10040	923
4579	10042	920
4580	10045	918
4581	10047	916
4582	10049	914
4583	10051	912
4584	10053	909
4585	10055	907
4586	10057	905
4587	10059	903
4588	10061	901
4589	10064	898
4590	10066	896
4591	10068	894
4592	10070	892
4593	10072	890
4594	10074	887
4595	10077	885
4596	10079	883
4597	10081	881
4598	10083	879
4599	10085	876
4600	10087	874
4601	10090	872
4602	10092	870
4603	10094	868
4604	10096	866
4605	10098	863
4606	10100	861
4607	10103	859
4608	10105	857
4609	10107	855
4610	10109	852
4611	10111	850
4612	10114	848
4613	10116	846
4614	10118	844
4615	10120	841
4616	10122	839
4617	10124	837
4618	10127	835
4619	10129	833
4620	10131	830
4621	10133	828
4622	10135	826
4623	10137	824
4624	10139	822
4625	10141	819
4626	10144	817
4627	10146	815
4628	10148	813
4629	10150	811
4630	10152	808
4631	10154	806
4632	10156	804
4633	10158	802
4634	10161	800
4635	10163	797
4636	10165	795
4637	10167	793
4638	10169	791
4639	10171	789
4640	10173	786
4641	10175	784
4642	10178	782
4643	10180	780
4644	10182	778
4645	10184	776
4646	10186	773
4647	10189	771
4648	10191	769
4649	10193	767
4650	10195	765
4651	10197	762
4652	10199	760
4653	10201	758
4654	10205	756
4655	10207	754
4656	10209	751
4657	10211	749
4658	10213	747
4659	10215	745
4660	10218	743
4661	10220	740
4662	10222	738
4663	10224	736
4664	10226	734
4665	10228	732
4666	10230	729
4667	10233	727
4668	10235	725
4669	10237	723
4670	10239	721
4671	10241	719
4672	10243	716
4673	10246	714
4674	10248	712
4675	10250	710
4676	10252	708
4677	10254	705
4678	10256	703
4679	10258	701
4680	10260	699
4681	10263	697
4682	10265	694
4683	10267	692
4684	10269	690
4685	10271	688
4686	10273	686
4687	10275	683
4688	10278	681
4689	10280	679
4690	10282	677
4691	10284	675
4692	10286	672
4693	10288	670
4694	10291	668
4695	10293	666
4696	10295	664
4697	10297	661
4698	10299	659
4699	10301	657
4700	10304	655
4701	10306	653
4702	10327	652
4703	10334	650
4704	10336	648
4705	10339	645
4706	10341	643
4707	10343	641
4708	10345	639
4709	10347	637
4710	10349	634
4711	10352	632
4712	10354	630
4713	10356	628
4714	10358	626
4715	10360	623
4716	10362	621
4717	10364	619
4718	10367	617
4719	10369	615
4720	10371	612
4721	10373	610
4722	10375	608
4723	10377	606
4724	10379	604
4725	10382	601
4726	10384	599
4727	10386	597
4728	10388	595
4729	10390	593
4730	10392	590
4731	10394	588
4732	10396	586
4733	10398	584
4734	10401	582
4735	10403	579
4736	10405	577
4737	10407	575
4738	10409	573
4739	10411	571
4740	10413	568
4741	10416	566
4742	10418	564
4743	10420	562
4744	10422	560
4745	10424	557
4746	10426	555
4747	10428	553
4748	10430	551
4749	10433	549
4750	10435	546
4751	10437	544
4752	10439	542
4753	10441	540
4754	10443	538
4755	10445	535
4756	10447	533
4757	10449	531
4758	10452	529
4759	10454	527
4760	10456	524
4761	10458	522
4762	10461	520
4763	10464	518
4764	10467	516
4765	10470	514
4766	10473	511
4767	10476	509
4768	10479	507
4769	10482	505
4770	10484	503
4771	10487	501
4772	10489	498
4773	10491	496
4774	10493	494
4775	10495	492
4776	10498	490
4777	10500	487
4778	10502	485
4779	10504	483
4780	10506	481
4781	10509	479
4782	10511	476
4783	10513	474
4784	10515	472
4785	10517	470
4786	10519	468
4787	10522	465
4788	10524	463
4789	10526	461
4790	10528	459
4791	10530	457
4792	10532	454
4793	10535	452
4794	10537	450
4795	10539	448
4796	10541	446
4797	10543	443
4798	10545	441
4799	10548	439
4800	10550	437
4801	10552	435
4802	10554	432
4803	10557	430
4804	10559	428
4805	10561	426
4806	10563	424
4807	10565	421
4808	10568	419
4809	10570	417
4810	10572	415
4811	10574	413
4812	10576	410
4813	10578	408
4814	10580	406
4815	10582	404
4816	10584	402
4817	10587	399
4818	10589	397
4819	10591	395
4820	10593	393
4821	10595	391
4822	10597	388
4823	10599	386
4824	10601	384
4825	10604	382
4826	10606	380
4827	10608	377
4828	10610	375
4829	10612	373
4830	10614	371
4831	10616	369
4832	10618	366
4833	10620	364
4834	10623	362
4835	10625	360
4836	10627	358
4837	10629	355
4838	10631	353
4839	10633	351
4840	10635	349
4841	10637	347
4842	10640	344
4843	10642	342
4844	10644	340
4845	10646	338
4846	10648	336
4847	10650	333
4848	10652	331
4849	10654	329
4850	10657	327
4851	10659	325
4852	10661	322
4853	10663	320
